network,station,station_latitude,station_longitude,station_elevation,station_starttime,station_endtime,channel,location_code,latitude,longitude,elevation,depth,site,epoch,starttime,endtime,equipment,sampling_rate,sensitivity,frequency,azimuth,dip
TX,HBVL,27.064992,-98.669634,155.0,2017-02-15T00:00:00.000000Z,2023-08-02T14:45:00.000000Z,HH1,00,27.064992,-98.669634,155.0,6.1,Hebbronville,0,2017-02-15T00:00:00.000000Z,2023-08-02T14:45:00.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,213.0,0.0
TX,HBVL,27.064992,-98.669634,155.0,2017-02-15T00:00:00.000000Z,2023-08-02T14:45:00.000000Z,HH2,00,27.064992,-98.669634,155.0,6.1,Hebbronville,0,2017-02-15T00:00:00.000000Z,2023-08-02T14:45:00.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,303.0,0.0
TX,HNDO,29.5288,-99.28081,381.0,2017-02-16T00:00:00.000000Z,2024-05-29T19:50:33.000000Z,HH1,00,29.5288,-99.28081,381.0,5.7912,Hondo,0,2017-02-16T00:00:00.000000Z,2024-05-29T19:50:33.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,216.0,0.0
TX,HNDO,29.5288,-99.28081,381.0,2017-02-16T00:00:00.000000Z,2024-05-29T19:50:33.000000Z,HH2,00,29.5288,-99.28081,381.0,5.7912,Hondo,0,2017-02-16T00:00:00.000000Z,2024-05-29T19:50:33.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,306.0,0.0
TX,HNDO,29.5288,-99.28081,381.0,2017-02-16T00:00:00.000000Z,2024-05-29T19:50:33.000000Z,HHZ,00,29.5288,-99.28081,381.0,5.7912,Hondo,0,2017-02-16T00:00:00.000000Z,2024-05-29T19:50:33.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,216.0,-90.0
TX,ODSA,32.12009,-102.54913,943.0,2016-12-22T00:00:00.000000Z,2023-07-10T21:20:44.000000Z,HHZ,00,32.12009,-102.54913,943.0,6.1,Odessa,0,2016-12-22T00:00:00.000000Z,2023-07-10T21:20:44.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,0.0,-90.0
TX,ODSA,32.12009,-102.54913,943.0,2016-12-22T00:00:00.000000Z,2023-07-10T21:20:44.000000Z,HH1,00,32.12009,-102.54913,943.0,6.1,Odessa,0,2016-12-22T00:00:00.000000Z,2023-07-10T21:20:44.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,40.0,0.0
TX,ODSA,32.12009,-102.54913,943.0,2016-12-22T00:00:00.000000Z,2023-07-10T21:20:44.000000Z,HH2,00,32.12009,-102.54913,943.0,6.1,Odessa,0,2016-12-22T00:00:00.000000Z,2023-07-10T21:20:44.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,130.0,0.0
TX,OZNA,30.92195,-101.12708,770.8392,2017-02-08T00:00:00.000000Z,,HH1,00,30.92195,-101.12708,770.8392,6.1,Ozona,0,2017-02-08T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,351.0,0.0
TX,OZNA,30.92195,-101.12708,770.8392,2017-02-08T00:00:00.000000Z,,HH2,00,30.92195,-101.12708,770.8392,6.1,Ozona,0,2017-02-08T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,81.0,0.0
TX,OZNA,30.92195,-101.12708,770.8392,2017-02-08T00:00:00.000000Z,,HHZ,00,30.92195,-101.12708,770.8392,6.1,Ozona,0,2017-02-08T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,351.0,-90.0
TX,PECS,31.37045,-103.86697,914.0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,HNZ,00,31.37045,-103.86697,914.0,0.0,Pecos,0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,PECS,31.37045,-103.86697,914.0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,HN2,00,31.37045,-103.86697,914.0,0.0,Pecos,0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,HH1,00,31.37045,-103.86697,914.0,5.84,Pecos,0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,89.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,HH2,00,31.37045,-103.86697,914.0,5.84,Pecos,0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,179.0,0.0
TX,PECS,31.37045,-103.86697,914.0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,HHZ,00,31.37045,-103.86697,914.0,5.84,Pecos,0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,89.0,-90.0
TX,PECS,31.37045,-103.86697,914.0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,HN1,00,31.37045,-103.86697,914.0,0.0,Pecos,0,2017-02-01T00:00:00.000000Z,2023-07-12T22:59:59.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,POST,33.0662,-101.50105,788.6,2016-12-21T00:00:00.000000Z,,HHZ,00,33.0662,-101.50105,795.0,6.1,Post,0,2016-12-21T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,131.0,-90.0
TX,POST,33.0662,-101.50105,788.6,2016-12-21T00:00:00.000000Z,,HH1,00,33.0662,-101.50105,795.0,6.1,Post,0,2016-12-21T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,131.0,0.0
TX,POST,33.0662,-101.50105,788.6,2016-12-21T00:00:00.000000Z,,HH2,00,33.0662,-101.50105,795.0,6.1,Post,0,2016-12-21T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,221.0,0.0
TX,SAND,29.95471,-102.12331,688.8,2017-02-07T00:00:00.000000Z,2023-07-26T15:28:06.000000Z,HH1,00,29.95471,-102.12331,688.8,6.1,Sanderson,0,2017-02-07T00:00:00.000000Z,2023-07-26T15:28:06.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,231.0,0.0
TX,SAND,29.95471,-102.12331,688.8,2017-02-07T00:00:00.000000Z,2023-07-26T15:28:06.000000Z,HH2,00,29.95471,-102.12331,688.8,6.1,Sanderson,0,2017-02-07T00:00:00.000000Z,2023-07-26T15:28:06.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,321.0,0.0
TX,SAND,29.95471,-102.12331,688.8,2017-02-07T00:00:00.000000Z,2023-07-26T15:28:06.000000Z,HHZ,00,29.95471,-102.12331,688.8,6.1,Sanderson,0,2017-02-07T00:00:00.000000Z,2023-07-26T15:28:06.000000Z,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,231.0,-90.0
TX,SGCY,31.91436,-101.12639,776.0,2017-02-08T00:00:00.000000Z,,HH1,00,31.91436,-101.12639,776.0,6.248,Sterling City,0,2017-02-08T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,290.0,0.0
TX,SGCY,31.91436,-101.12639,776.0,2017-02-08T00:00:00.000000Z,,HH2,00,31.91436,-101.12639,776.0,6.248,Sterling City,0,2017-02-08T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,20.0,0.0
TX,SGCY,31.91436,-101.12639,776.0,2017-02-08T00:00:00.000000Z,,HHZ,00,31.91436,-101.12639,776.0,6.248,Sterling City,0,2017-02-08T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,290.0,-90.0
TX,VHRN,30.786736,-104.985193,1253.0,2017-02-01T00:00:00.000000Z,,HH1,00,30.786736,-104.985193,1253.0,6.55,Van Horn,0,2017-02-01T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,169.0,0.0
TX,VHRN,30.786736,-104.985193,1253.0,2017-02-01T00:00:00.000000Z,,HH2,00,30.786736,-104.985193,1253.0,6.55,Van Horn,0,2017-02-01T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,259.0,0.0
TX,VHRN,30.786736,-104.985193,1253.0,2017-02-01T00:00:00.000000Z,,HHZ,00,30.786736,-104.985193,1253.0,6.55,Van Horn,0,2017-02-01T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,169.0,-90.0
TX,WTFS,33.76622,-98.46455,277.0,2016-12-15T00:00:00.000000Z,,HHZ,00,33.76622,-98.46455,277.0,6.1,Witchita Falls,0,2016-12-15T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,62.0,-90.0
TX,WTFS,33.76622,-98.46455,277.0,2016-12-15T00:00:00.000000Z,,HH1,00,33.76622,-98.46455,277.0,6.1,Witchita Falls,0,2016-12-15T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,62.0,0.0
TX,WTFS,33.76622,-98.46455,277.0,2016-12-15T00:00:00.000000Z,,HH2,00,33.76622,-98.46455,277.0,6.1,Witchita Falls,0,2016-12-15T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,152.0,0.0
TX,PB01,30.94367,-103.78112,1010.0,2017-09-13T00:00:00.000000Z,,HH1,00,30.94367,-103.78112,1010.0,0.0,Balmorhea State Park,0,2017-09-13T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
TX,PB01,30.94367,-103.78112,1010.0,2017-09-13T00:00:00.000000Z,,HH2,00,30.94367,-103.78112,1010.0,0.0,Balmorhea State Park,0,2017-09-13T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,90.0,0.0
TX,PB01,30.94367,-103.78112,1010.0,2017-09-13T00:00:00.000000Z,,HHZ,00,30.94367,-103.78112,1010.0,0.0,Balmorhea State Park,0,2017-09-13T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0
TX,PB01,30.94367,-103.78112,1010.0,2017-09-13T00:00:00.000000Z,,HN1,00,30.94367,-103.78112,1010.0,0.0,Balmorhea State Park,0,2017-09-13T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PB01,30.94367,-103.78112,1010.0,2017-09-13T00:00:00.000000Z,,HN2,00,30.94367,-103.78112,1010.0,0.0,Balmorhea State Park,0,2017-09-13T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PB01,30.94367,-103.78112,1010.0,2017-09-13T00:00:00.000000Z,,HNZ,00,30.94367,-103.78112,1010.0,0.0,Balmorhea State Park,0,2017-09-13T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,SN07,33.09092,-100.89172,620.0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,HN1,00,33.09092,-100.89172,620.0,0.0,Snyder 7,0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,SN07,33.09092,-100.89172,620.0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,HN2,00,33.09092,-100.89172,620.0,0.0,Snyder 7,0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,SN07,33.09092,-100.89172,620.0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,HNZ,00,33.09092,-100.89172,620.0,0.0,Snyder 7,0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,SN07,33.09092,-100.89172,620.0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,HH1,00,33.09092,-100.89172,620.0,0.0,Snyder 7,0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,Nanometrics Trillium Compact,200.0,301239972.44999313,1.0,0.0,0.0
TX,SN07,33.09092,-100.89172,620.0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,HH2,00,33.09092,-100.89172,620.0,0.0,Snyder 7,0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,Nanometrics Trillium Compact,200.0,301239972.44999313,1.0,90.0,0.0
TX,SN07,33.09092,-100.89172,620.0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,HHZ,00,33.09092,-100.89172,620.0,0.0,Snyder 7,0,2016-09-28T00:00:00.000000Z,2023-02-09T17:48:57.000000Z,Nanometrics Trillium Compact,200.0,301239972.44999313,1.0,0.0,-90.0
TX,BRDY,31.285872,-98.999447,460.0,2017-02-16T00:00:00.000000Z,,HH1,00,31.285872,-98.999447,460.0,6.1,Brady,0,2017-02-16T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,202.0,0.0
TX,BRDY,31.285872,-98.999447,460.0,2017-02-16T00:00:00.000000Z,,HH2,00,31.285872,-98.999447,460.0,6.1,Brady,0,2017-02-16T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,292.0,0.0
TX,BRDY,31.285872,-98.999447,460.0,2017-02-16T00:00:00.000000Z,,HHZ,00,31.285872,-98.999447,460.0,6.1,Brady,0,2017-02-16T00:00:00.000000Z,,Nanometrics Trillium 120Q,200.0,480608128.0643641,1.0,202.0,-90.0
TX,PB05,30.91978,-103.3247,957.0,2016-11-05T00:00:00.000000Z,,HH1,00,30.91978,-103.3247,957.0,0.0,Permian Basin 5,0,2016-11-05T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
TX,PB05,30.91978,-103.3247,957.0,2016-11-05T00:00:00.000000Z,,HH2,00,30.91978,-103.3247,957.0,0.0,Permian Basin 5,0,2016-11-05T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,90.0,0.0
TX,PB05,30.91978,-103.3247,957.0,2016-11-05T00:00:00.000000Z,,HHZ,00,30.91978,-103.3247,957.0,0.0,Permian Basin 5,0,2016-11-05T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0
TX,PB05,30.91978,-103.3247,957.0,2016-11-05T00:00:00.000000Z,,HN1,00,30.91978,-103.3247,957.0,0.0,Permian Basin 5,0,2016-11-05T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PB05,30.91978,-103.3247,957.0,2016-11-05T00:00:00.000000Z,,HN2,00,30.91978,-103.3247,957.0,0.0,Permian Basin 5,0,2016-11-05T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PB05,30.91978,-103.3247,957.0,2016-11-05T00:00:00.000000Z,,HNZ,00,30.91978,-103.3247,957.0,0.0,Permian Basin 5,0,2016-11-05T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,EF04,29.21003,-97.78986,116.0,2017-12-20T00:00:00.000000Z,,HH1,00,29.21003,-97.78986,116.0,0.0,Eagle Ford 4,0,2017-12-20T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
TX,EF04,29.21003,-97.78986,116.0,2017-12-20T00:00:00.000000Z,,HH2,00,29.21003,-97.78986,116.0,0.0,Eagle Ford 4,0,2017-12-20T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,90.0,0.0
TX,EF04,29.21003,-97.78986,116.0,2017-12-20T00:00:00.000000Z,,HHZ,00,29.21003,-97.78986,116.0,0.0,Eagle Ford 4,0,2017-12-20T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0
TX,EF04,29.21003,-97.78986,116.0,2017-12-20T00:00:00.000000Z,,HN2,00,29.21003,-97.78986,116.0,0.0,Eagle Ford 4,0,2017-12-20T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,EF04,29.21003,-97.78986,116.0,2017-12-20T00:00:00.000000Z,,HN1,00,29.21003,-97.78986,116.0,0.0,Eagle Ford 4,0,2017-12-20T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,EF04,29.21003,-97.78986,116.0,2017-12-20T00:00:00.000000Z,,HNZ,00,29.21003,-97.78986,116.0,0.0,Eagle Ford 4,0,2017-12-20T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,PB11,31.93553,-104.03412,915.0,2018-05-03T00:00:00.000000Z,,HN1,00,31.93553,-104.03412,915.0,0.0,China Draw,0,2018-05-03T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PB11,31.93553,-104.03412,915.0,2018-05-03T00:00:00.000000Z,,HH1,00,31.93553,-104.03412,915.0,0.0,China Draw,0,2018-05-03T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
TX,PB11,31.93553,-104.03412,915.0,2018-05-03T00:00:00.000000Z,,HH2,00,31.93553,-104.03412,915.0,0.0,China Draw,0,2018-05-03T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,90.0,0.0
TX,PB11,31.93553,-104.03412,915.0,2018-05-03T00:00:00.000000Z,,HHZ,00,31.93553,-104.03412,915.0,0.0,China Draw,0,2018-05-03T00:00:00.000000Z,,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,-90.0
TX,PB11,31.93553,-104.03412,915.0,2018-05-03T00:00:00.000000Z,,HN2,00,31.93553,-104.03412,915.0,0.0,China Draw,0,2018-05-03T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PB11,31.93553,-104.03412,915.0,2018-05-03T00:00:00.000000Z,,HNZ,00,31.93553,-104.03412,915.0,0.0,China Draw,0,2018-05-03T00:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
