API_UWI_12,WellId,WellFormationId,WellApi,OBS_Number,FormationCode,FormationName,MD_Top,TVD_Top,DataSource,AgeEquivalence,WellFormationSource,Country,State,RSRegion,RSBasin,RSPlay
42-389-35370-00,840420003869672,3633307,42-389-35370,,,BONE SPRINGS,7339,7338,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35370-00,840420003869672,3633313,42-389-35370,,,CHERRY CANYON,4887,4885,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35370-00,840420003869672,3633314,42-389-35370,,,CASTILLE,1895,1895,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35370-00,840420003869672,3633315,42-389-35370,,,DELAWARE,3842,3840,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35530-00,840420004155830,3442832,42-389-35530,,,BELL CANYON,3211,3211,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35530-00,840420004155830,3442833,42-389-35530,,,BONE SPRINGS,6717,6716,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35530-00,840420004155830,3442834,42-389-35530,,,CHERRY CANYON,4133,4132,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35530-00,840420004155830,3442844,42-389-35530,,,WOLFCAMP,9772,9751,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631469,42-389-35531,,,CHERRY CANYON,3988,3988,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631488,42-389-35531,,,BELL CANYON,3008,3008,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631489,42-389-35531,,,CASTILLE,1285,1285,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631491,42-389-35531,,,PERMIAN,377,377,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631521,42-389-35531,,,FORD-DELAWARE,3008,3008,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631606,42-389-35531,,,BONE SPRINGS,6480,6480,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631607,42-389-35531,,,DELAWARE,3008,3008,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35531-00,840420004133993,3631609,42-389-35531,,,WOLFCAMP,9464,9464,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,12433917,42-389-30297,,,MISS LIME,12076,12076,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,12433918,42-389-30297,,,PENN SHALE,10877,10877,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,12433919,42-389-30297,,,WOLFCAMP C,10057,10057,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,12433920,42-389-30297,,,WOLFCAMP D,10532,10532,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,12433921,42-389-30297,,,WOODFORD,12150,12150,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,14841351,42-389-30297,,,WOLFCAMP A,9225,9225,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,14841353,42-389-30297,,,WOLFCAMP B,9539,9539,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411681,42-389-30297,,,1ST BONE SPRING,7483,7483,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411682,42-389-30297,,,2ND BONE SPRING,7765,7765,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411683,42-389-30297,,,2ND BONE SPRING SAND,7973,7973,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411684,42-389-30297,,,3RD BONE SPRING,8284,8284,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411685,42-389-30297,,,3RD BONE SPRING SAND,8939,8939,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411686,42-389-30297,,,AVALON LOWER,7140,7140,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411687,42-389-30297,,,AVALON MIDDLE,7007,7007,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411688,42-389-30297,,,AVALON UPPER,6670,6670,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411689,42-389-30297,,,PENN LOWER,11279,11279,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411690,42-389-30297,,,WOLFCAMP A LOWER,9317,9317,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411691,42-389-30297,,,WOLFCAMP B LOWER,9799,9799,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30297-00,840420005521498,15411692,42-389-30297,,,WOODFORD BASE,12556,12556,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35369-00,840420003869671,3631522,42-389-35369,,,BELL CANYON,3872,3870,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35369-00,840420003869671,3631533,42-389-35369,,,BONE SPRINGS,7339,7338,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35369-00,840420003869671,3631534,42-389-35369,,,CHERRY CANYON,4887,4885,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35369-00,840420003869671,3631535,42-389-35369,,,CASTILLE,1895,1895,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35369-00,840420003869671,3631536,42-389-35369,,,DELAWARE,3842,3840,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35369-00,840420003869671,3631610,42-389-35369,,,WOLFCAMP,10398,10373,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659456,42-389-35404,,,BELL CANYON,,3060,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659457,42-389-35404,,,BONE SPRINGS,,6722,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659458,42-389-35404,,,CHERRY CANYON,,4022,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659459,42-389-35404,,,CASTILLE,,1518,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659460,42-389-35404,,,DELAWARE,,3085,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659464,42-389-35404,,,FORD-DELAWARE,,3085,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659467,42-389-35404,,,PERMIAN,,701,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35404-00,840420003872315,3659468,42-389-35404,,,WOLFCAMP,,9736,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659470,42-389-35424,,,BELL CANYON,,2794,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659471,42-389-35424,,,BONE SPRINGS,,6459,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659472,42-389-35424,,,CHERRY CANYON,,3719,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659473,42-389-35424,,,CASTILLE,,1319,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659474,42-389-35424,,,DELAWARE,,2819,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659478,42-389-35424,,,FORD-DELAWARE,,2819,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659481,42-389-35424,,,PERMIAN,,292,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35424-00,840420003873117,3659482,42-389-35424,,,WOLFCAMP,,9606,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-00953-00,840420002949035,2360902,42-389-00953,,,DELAWARE,2557,2557,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30175-00,840420002884908,1528767,42-389-30175,,,SALT,2535,2535,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30175-00,840420002884908,1778544,42-389-30175,,,SAND,2940,2940,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30175-00,840420002884908,1915340,42-389-30175,,,ANHY,2711,2711,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30175-00,840420002884908,2249527,42-389-30175,,,LAMAR BLACK LIME,2882,2882,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6645302,42-389-34141,,,BONE SPRINGS,,7500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6667937,42-389-34141,,,WOLFCAMP,,9370,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6677310,42-389-34141,,,DELAWARE,,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6592408,42-389-34141,,,CASTILLE,,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6609457,42-389-34141,,,DELAWARE CONSOLIDATED GAS,,6500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6618151,42-389-34141,,,FORD-DELAWARE,,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6624033,42-389-34141,,,CHERRY CANYON,,3800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34141-00,840420000749726,6643100,42-389-34141,,,BELL CANYON,,4800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2518181,42-389-35213,,,FORD-DELAWARE,3060,3060,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2690646,42-389-35213,,,PERMIAN,1782,1782,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2711997,42-389-35213,,,DELAWARE CONSOLIDATED GAS,6504,6504,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2777748,42-389-35213,,,CASTILLE,2548,2548,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2881572,42-389-35213,,,CHERRY CANYON,3841,3841,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2937751,42-389-35213,,,BONE SPRINGS,6752,6752,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2982537,42-389-35213,,,DELAWARE,2988,2988,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35213-00,840420003698714,2984910,42-389-35213,,,BELL CANYON,3017,3017,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657156,42-389-35374,,,BELL CANYON,2714,2714,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657157,42-389-35374,,,BONE SPRINGS,6133,6133,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657158,42-389-35374,,,CHERRY CANYON,3654,3654,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657159,42-389-35374,,,CASTILLE,1352,1352,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657160,42-389-35374,,,DELAWARE,2739,2739,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657161,42-389-35374,,,DELAWARE CONSOLIDATED GAS,2739,2739,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657164,42-389-35374,,,FORD-DELAWARE,2739,2739,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657167,42-389-35374,,,PERMIAN,503,503,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35374-00,840420003870542,3657168,42-389-35374,,,WOLFCAMP,9271,9233,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668109,42-389-35375,,,BELL CANYON,,3506,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668110,42-389-35375,,,BONE SPRINGS,,7115,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668111,42-389-35375,,,CHERRY CANYON,,4493,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668112,42-389-35375,,,CASTILLE,,1631,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668113,42-389-35375,,,DELAWARE,,3531,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668117,42-389-35375,,,FORD-DELAWARE,,3531,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668120,42-389-35375,,,PERMIAN,,896,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35375-00,840420003871721,3668121,42-389-35375,,,WOLFCAMP,,10301,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3744979,42-389-35572,,,CHERRY CANYON,4700,4700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3744986,42-389-35572,,,BELL CANYON,3726,3726,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3744988,42-389-35572,,,CASTILLE,3880,3880,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3745037,42-389-35572,,,BONE SPRINGS,7200,7200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3745072,42-389-35572,,,DELAWARE,3726,3726,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3745075,42-389-35572,,,FORD-DELAWARE,3726,3726,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35572-00,840420004154047,3745076,42-389-35572,,,WOLFCAMP,10412,10216,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32515-00,840420000591648,6646697,42-109-32515,,,DELWARE,1835,1835,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32515-00,840420000591648,6605788,42-109-32515,,,BONE SPRING,5423,5423,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32515-00,840420000591648,6633394,42-109-32515,,,3RD BONE SPRING LIMESTONE,7425,7158,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,2487941,42-389-30261,,,BARNETT,,14162,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,2685189,42-389-30261,,,ATOKA,,13472,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,2710225,42-389-30261,,,MISSISSIPPIAN,,15298,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,2957393,42-389-30261,,,SILURO-DEVONIAN,,15460,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450444,42-389-30261,,,1ST BONE SPRING,7501,7501,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450445,42-389-30261,,,2ND BONE SPRING,7865,7865,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450446,42-389-30261,,,2ND BONE SPRING SAND,8139,8139,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450447,42-389-30261,,,3RD BONE SPRING,8567,8567,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450448,42-389-30261,,,3RD BONE SPRING SAND,9254,9254,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450450,42-389-30261,,,WOODFORD,15416,15416,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450453,42-389-30261,,,MISS LIME,15314,15314,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,12450456,42-389-30261,,,WOLFCAMP XY,9558,9558,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,14850784,42-389-30261,,,WOLFCAMP A,9735,9735,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15414506,42-389-30261,,,AVALON LOWER,7129,7129,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15414507,42-389-30261,,,AVALON MIDDLE,7049,7049,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15414508,42-389-30261,,,AVALON UPPER,6549,6549,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15414510,42-389-30261,,,WOLFCAMP A LOWER,9896,9896,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15414511,42-389-30261,,,WOODFORD BASE,15500,15500,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15628554,42-389-30261,,,BRUSHY CANYON BS,6043,6043,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30261-00,840420002949339,15712397,42-389-30261,,,WOLFCAMP B UPPER,10111,10111,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465027,42-301-31112,,,1ST BONE SPRING,8135,8134,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465028,42-301-31112,,,2ND BONE SPRING,8484,8483,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465029,42-301-31112,,,2ND BONE SPRING SAND,8739,8738,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465030,42-301-31112,,,3RD BONE SPRING,9241,9240,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465031,42-301-31112,,,3RD BONE SPRING SAND,9926,9925,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465033,42-301-31112,,,WOLFCAMP XY,10275,10274,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465034,42-301-31112,,,WOLFCAMP A LOWER,10620,10619,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465036,42-301-31112,,,WOLFCAMP B LOWER,11061,11060,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465038,42-301-31112,,,WOLFCAMP C,11241,11240,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465039,42-301-31112,,,WOLFCAMP D,11599,11598,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465043,42-301-31112,,,MISS LIME,15856,15854,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,12465044,42-301-31112,,,PENN SHALE,12611,12609,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,14851815,42-301-31112,,,WOLFCAMP A,10459,10458,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,14851817,42-301-31112,,,WOLFCAMP B,10787,10785,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,15414787,42-301-31112,,,AVALON LOWER,7849,7848,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,15414788,42-301-31112,,,AVALON MIDDLE,7665,7664,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,15414789,42-301-31112,,,AVALON UPPER,7198,7198,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,15628712,42-301-31112,,,BRUSHY CANYON BS,6675,6675,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,15712447,42-301-31112,,,STRAWN,13293,13291,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,2584373,42-301-31112,,,WOLFCAMP,11350,11350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,2612608,42-301-31112,,,BONE SPRING,7201,7201,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,2817430,42-301-31112,,,ATOKA,13492,13492,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,2841919,42-301-31112,,,DELAWARE,3398,3398,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,2849773,42-301-31112,,,SILURIAN,16350,16350,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-31112-00,840420002797659,2974511,42-301-31112,,,MISSISSIPPIAN,15936,15936,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32228-00,840420002885847,1707906,42-389-32228,,,TOP DELAWARE SAND,3342,3342,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32228-00,840420002885847,1811762,42-389-32228,,,RUSTLER,1040,1040,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32228-00,840420002885847,2427414,42-389-32228,,,SALADO,1550,1550,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32452-00,840420002885995,2493205,42-389-32452,,,BARNETT,,11767,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32452-00,840420002885995,2578577,42-389-32452,,,WOLFCAMP,,8794,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32452-00,840420002885995,2640015,42-389-32452,,,MISS LIME,,12426,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32452-00,840420002885995,2690815,42-389-32452,,,ATOKA,,11632,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32452-00,840420002885995,2716662,42-389-32452,,,WOODFORD,,12572,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-32032-00,840420002600806,7441410,42-109-32032,,,TOPS OLDS,2360,2360,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-31575-00,840420002550214,1533307,42-109-31575,,,CHERRY CANYON,3412,3412,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-31575-00,840420002550214,1907744,42-109-31575,,,RUSTLER,682,682,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-31575-00,840420002550214,1980138,42-109-31575,,,DELAWARE,2460,2460,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-10089-00,840420002800454,1838636,42-301-10089,,,OLDS,3150,3150,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-10089-00,840420002800454,2060229,42-301-10089,,,RED BLUFF,4005,4005,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-301-10089-00,840420002800454,2376665,42-301-10089,,,CHERRY CANYON,4480,4480,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-109-20001-00,840420002552974,7447655,42-109-20001,,,LAMAR,2355,2355,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32872-00,840420000644339,1642373,42-389-32872,,,DELAWARE SANDS,2850,2850,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34609-00,840420000645745,1695656,42-389-34609,,,CASTILLE,2400,2400,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
