API_UWI,API_UWI_12,WellID,LogId,DocumentName,FileExtension,DocumentType,LogType,LogTypeCode,TopDepth,BaseDepth,DocCategory,Description,NumberOfCurves,DepthIndexType,FileSize,DateUpdated,has_resistivity,has_gamma_ray,has_porosity_nphi,has_caliper,has_density,has_gas,has_porosity_dphi,has_porosity,has_lithology,has_sonic_transit_time,has_spontaneous_potential,has_photoelectric_effect,has_dipmeter,has_porosity_sphi,has_spectral_gamma_ray,has_total_organic_carbon,has_rate_of_penetration
42-109-70029,42-109-70029-00,840420005481498,812343634,42-109-70029-00-00_DIG_RS0032305973.LAS,LAS,DIGITAL_LOG,RAW,100,52.00,8797.00,LAS,"DT,GR,ILD,ILS,SP",5,MD,1305412,2020-01-10,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-70029,42-109-70029-00,840420005481498,812544434,42-109-70029-00-00_EC_RS0032886869.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,52.00,8797.00,LAS,"DT,GR,RESD,RESS,SP",5,MD,1612489,2023-11-03,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-70029,42-109-70029-00,840420005481498,814493114,42-109-70029-00-00_ECP_RS0044810434.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,52.00,8797.00,LAS,"DT_E,GR_E,RESD_E,RESS_E,SP_E",20,MD,5550393,2023-11-20,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-00406,42-109-00406-00,840420005481394,811723374,42-109-00406-00-00_EC_RS0029582122.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,300.00,7745.50,LAS,"DT,GR",2,MD,703608,2023-11-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-00406,42-109-00406-00,840420005481394,813931053,42-109-00406-00-00_EC_RS0044184337.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,100.50,12629.50,LAS,"DT__A,GR__A",2,MD,1181179,2023-11-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-00406,42-109-00406-00,840420005481394,814463774,42-109-00406-00-00_ECP_RS0044780465.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,100.50,12629.00,LAS,"DT_E,GR_E",8,MD,3437361,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-00406,42-109-00406-00,840420005481394,812063808,42-109-00406-00-00_DIG_RS0031976272.LAS,LAS,DIGITAL_LOG,RAW,100,100.00,12630.00,LAS,"DT,GR",2,MD,980826,2018-10-09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-00406,42-109-00406-00,840420005481394,808020314,42-109-00406-00-00_DIG_RS0013234021.LAS,LAS,DIGITAL_LOG,RAW,100,300.00,7745.50,LAS,"DT,GR",2,,537534,2018-02-02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,810030113,42-109-31550-00-00_DIG_RS0022584832.LAS,LAS,DIGITAL_LOG,RAW,100,250.00,10300.00,LAS,DT,1,,627124,2019-01-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,811018299,42-109-31550-00-00_EC_RS0025651277.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,249.50,10300.00,LAS,"DT,RESD_LL,RESS_LL",3,MD,1250476,2023-11-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,812008253,42-109-31550-00-00_DIG_RS0031895975.LAS,LAS,DIGITAL_LOG,RAW,100,20.00,10300.00,LAS,"CAL,DT,GR,NPHI,RHOB",5,MD,1545660,2018-10-09,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,812513050,42-109-31550-00-00_EC_RS0032847771.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,21.00,10300.00,LAS,"CALI__D,DT__D,GR__D,NPHI__D,RHOB__D",5,MD,1895043,2023-11-03,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,810029727,42-109-31550-00-00_DIG_RS0022584426.LAS,LAS,DIGITAL_LOG,RAW,100,4.00,10300.00,LAS,"CALI,DPHI,DRHO,DT,GR,ILD,ILM,LLD,LLS,NPHI,RHOB,SFLU",12,,4497548,2019-01-23,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,811021480,42-109-31550-00-00_EC_RS0025655092.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,250.00,10300.00,LAS,DT__C,1,MD,646971,2023-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31550,42-109-31550-00,840420002552899,811848987,42-109-31550-00-00_ECP_RS0031584250.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,4.00,10300.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,RESD_E,RESD_LL_E,RESM_E,RESS_E,RESS_LL_E,RHOB_E",49,MD,15494948,2023-11-20,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-00203,42-109-00203-00,840420005554213,814446115,42-109-00203-00-00_ECP_RS0044762420.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,97.00,8647.00,LAS,"DT_E,GR_E,RESD_E,RESS_E,SP_E",20,MD,5426763,2023-11-20,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-00203,42-109-00203-00,840420005554213,812545916,42-109-00203-00-00_EC_RS0032888714.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,97.00,8647.00,LAS,"DT,GR,RESD,RESS,SP",5,MD,1576609,2023-11-02,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-00203,42-109-00203-00,840420005554213,812343784,42-109-00203-00-00_DIG_RS0032306126.LAS,LAS,DIGITAL_LOG,RAW,100,97.00,8647.00,LAS,"DT,GR,ILD,ILS,SP",5,MD,1280392,2020-01-10,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-30469,42-389-30469-00,840420003198297,812343521,42-389-30469-00-00_DIG_RS0032305858.LAS,LAS,DIGITAL_LOG,RAW,100,30.00,15871.00,LAS,"CAL,DT,GR",3,MD,1562371,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30469,42-389-30469-00,840420003198297,813712689,42-389-30469-00-00_ECP_RS0041763285.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,30.00,15871.00,LAS,"CALI_E,DT_E,GR_E",12,MD,6246363,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30469,42-389-30469-00,840420003198297,812596631,42-389-30469-00-00_EC_RS0032952158.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,30.00,15871.00,LAS,"CALI,DT,GR",3,MD,1967491,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30297,42-389-30297-00,840420005521498,812344140,42-389-30297-00-00_DIG_RS0032306493.LAS,LAS,DIGITAL_LOG,RAW,100,3.00,13007.00,LAS,"CAL,DT,GR,NPHI,RHOB",5,MD,1926037,2020-05-10,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30297,42-389-30297-00,840420005521498,812579381,42-389-30297-00-00_EC_RS0032930627.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3.00,13007.00,LAS,"CALI,DT,GR,NPHI,RHOB",5,MD,2396101,2023-11-04,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30297,42-389-30297-00,840420005521498,814474283,42-389-30297-00-00_ECP_RS0044791228.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,3.00,13007.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RHOB_E",25,MD,10201769,2023-11-21,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-30261,42-389-30261-00,840420002949339,812609184,42-389-30261-00-00_EC_RS0032967841.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,202.00,18969.00,LAS,"CALI,DT,GR,GR__01,NPHI,RESD,RESS,RHOB,SP",9,MD,5709039,2023-11-04,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
42-389-30261,42-389-30261-00,840420002949339,812059712,42-389-30261-00-00_DIG_RS0031970206.LAS,LAS,DIGITAL_LOG,RAW,100,202.00,18969.00,LAS,"CAL,DPHI,DT,GR,GR2,ILD,ILS,NEUT,NPHI,RHOB,SP",11,MD,4608352,2020-05-10,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-389-30261,42-389-30261-00,840420002949339,813726774,42-389-30261-00-00_ECP_RS0041782876.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,202.00,18969.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RESD_E,RESS_E,RHOB_E,SP_E",37,MD,21477592,2023-11-21,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-301-31112,42-301-31112-00,840420002797659,813685986,42-301-31112-00-00_ECP_RS0041721843.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,3102.00,15993.00,LAS,"CALI_E,DT_E,GR_E",12,MD,5084063,2023-11-23,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-301-31112,42-301-31112-00,840420002797659,812569514,42-301-31112-00-00_EC_RS0032918235.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3102.00,15993.00,LAS,"CALI,DT,GR",3,MD,1601847,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-301-31112,42-301-31112-00,840420002797659,811997250,42-301-31112-00-00_DIG_RS0031879965.LAS,LAS,DIGITAL_LOG,RAW,100,3102.00,15993.00,LAS,"CAL,DT,GR",3,MD,1108003,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30295,42-389-30295-00,840420002884917,811848396,42-389-30295-00-00_ECP_RS0031583521.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,4000.00,15717.50,LAS,"CALI_E,DT_E,GR_E,RESS_E",16,MD,6028309,2023-11-21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30295,42-389-30295-00,840420002884917,811020669,42-389-30295-00-00_EC_RS0025654114.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,4000.00,15710.00,LAS,"CALI,DT,GR",3,MD,1458405,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30295,42-389-30295-00,840420002884917,810904894,42-389-30295-00-00_DIG_RS0024742581.LAS,LAS,DIGITAL_LOG,RAW,100,4000.00,15710.00,LAS,"CALI,DT,GR",3,,1527153,2019-05-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32565,42-109-32565-00,840420000589532,811848179,42-109-32565-00-00_ECP_RS0031583236.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8838.00,10577.50,LAS,"DT_E,GR_E",8,MD,481175,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32565,42-109-32565-00,840420000589532,811008619,42-109-32565-00-00_EC_RS0025625948.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8838.00,10577.50,LAS,"DT,GR,SPHI",3,MD,221971,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32565,42-109-32565-00,840420000589532,810020589,42-109-32565-00-00_DIG_RS0022516550.LAS,LAS,DIGITAL_LOG,RAW,100,8838.00,10600.00,LAS,"DT,GR,SPHI",3,,233866,2018-10-29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32278,42-109-32278-00,840420002553324,810256728,42-109-32278-00-00_DIG_RS0023159047.LAS,LAS,DIGITAL_LOG,RAW,100,3503.50,12186.00,LAS,"CALI,DPHI,DRHO,DTC,GR,GR2,LLD,LLS,MGRD,NPHI,PE,RHOB,SPHI,XPHI",14,,2886160,2007-06-07,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
42-109-32278,42-109-32278-00,840420002553324,811842873,42-109-32278-00-00_ECP_RS0031562244.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,190.00,12169.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESD_LL_E,RESS_E,RESS_LL_E,RHOB_E",49,MD,18026160,2023-11-20,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32278,42-109-32278-00,840420002553324,810258858,42-109-32278-00-00_DIG_RS0023161527.LAS,LAS,DIGITAL_LOG,RAW,100,190.00,3823.00,LAS,"AHVT,BHVT,CALI,DPHI,DRHO,DT,GR,ITTT,LLD,LLS,MSFL,NPHI,PE,QF,QN,RHOB,SPHI,TENS,XPHI",19,,1621251,2007-06-07,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
42-109-32278,42-109-32278-00,840420002553324,811407355,42-109-32278-00-00_EC_RS0028804115.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3511.00,12169.00,LAS,"CALI,DPHI,DRHO,DT,GR,GR__01,NPHI,PE,RESD_LL,RESS_LL,RHOB,SPHI",12,MD,3417786,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
42-109-32278,42-109-32278-00,840420002553324,811032055,42-109-32278-00-00_EC_RS0025667767.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,190.00,3823.00,LAS,"CALI__A,DPHI__A,DRHO__A,DT__A,GR__A,NPHI__A,PE__A,RESD_LL__A,RESS_LL__A,RHOB__A,SPHI__A,TENS__A",12,MD,1437872,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
42-109-32649,42-109-32649-00,840420000589540,811842222,42-109-32649-00-00_ECP_RS0031561554.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,118.50,9644.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESM_E,RESS_E,RHOB_E",45,MD,13192407,2023-11-20,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32649,42-109-32649-00,840420000589540,811025868,42-109-32649-00-00_EC_RS0025660340.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,118.50,9644.00,LAS,"CALI,CALI__01,CALI__02,CALI__03,CALI__04,CALI__05,CALI__06,CALI__07,DPHI,DPHI_LS,DRHO,DT,DT__01,DT__02,DT__03,GR,GR__01,GR__02,NPHI,NPHI_LS,PE,RESD_60M2,RESD_90M2,RESM_30M2,RESS_10M2,RESS_20M2,RHOB,SGR_K_VV,SGR_TH,SGR_TH_PPM,SGR_U_PPM,SPHI,TENS",33,MD,9767515,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32649,42-109-32649-00,840420000589540,809373331,42-109-32649-00-00_DIG_RS0020048674.LAS,LAS,DIGITAL_LOG,RAW,100,47.00,9644.00,LAS,"AHVT,BHVT,CAL,CAL1,CAL2,CAL3,CAL4,CAL5,CAL6,CAL7,CALI,CBA,CCA,CCHL,CFE,CGD,CH,CK,CMG,CMN,CNA,CSI,CSUL,CTI,DEVI,DLIM,DPE,DPHI,DRHO,DT,DXDT,DYDT,GHC,GHO,GR,GRTC,GRTH,GRTO,HAZI,ICA,IFE,ISI,ITTT,MDT,MSBP,NLIT,NPHI,NPHL,PE,POTA,QF,QN,RHOB,RT10,RT20,RT30,RT60",66,,11122847,2018-05-17,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
42-109-32255,42-109-32255-00,840420002600905,811989974,42-109-32255-00-00_DIG_RS0031869427.LAS,LAS,DIGITAL_LOG,RAW,100,94.00,13828.00,LAS,"CAL,DPHI,DT,GR,NPHI,RHOB",6,MD,1851586,2015-09-14,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-32255,42-109-32255-00,840420002600905,810026907,42-109-32255-00-00_DIG_RS0022531479.LAS,LAS,DIGITAL_LOG,RAW,100,7612.00,13716.00,LAS,"DT,SPHI",2,,590541,2018-12-19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42-109-32255,42-109-32255-00,840420002600905,812584724,42-109-32255-00-00_EC_RS0032937290.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,94.00,13828.00,LAS,"CALI__B,DPHI__B,DT__B,GR__B,NPHI__B,RHOB__B",6,MD,2942670,2023-11-03,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-32255,42-109-32255-00,840420002600905,811847359,42-109-32255-00-00_ECP_RS0031582231.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,94.00,13830.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RHOB_E",33,MD,14073280,2023-11-20,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32255,42-109-32255-00,840420002600905,811008570,42-109-32255-00-00_EC_RS0025625898.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,7612.00,13645.50,LAS,"DT__A,SPHI__A",2,MD,573443,2023-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42-389-32876,42-389-32876-00,840420000645056,812036911,42-389-32876-00-00_DIG_RS0031937274.LAS,LAS,DIGITAL_LOG,RAW,100,3310.00,11910.00,LAS,"CAL,DT,GR,ILD,ILS",5,MD,1293674,2020-05-10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-32876,42-389-32876-00,840420000645056,812583818,42-389-32876-00-00_EC_RS0032936154.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3310.50,11905.00,LAS,"CALI__A,DT__A,GR__A,RESD__A,RESS__A",5,MD,1585232,2023-11-04,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-32876,42-389-32876-00,840420000645056,811841947,42-389-32876-00-00_ECP_RS0031561268.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,3310.50,11904.50,LAS,"CALI_E,DT_E,GR_E,RESD_E,RESD_LL_E,RESS_E",24,MD,6486435,2023-11-21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30514,42-389-30514-00,840420002919182,813706393,42-389-30514-00-00_ECP_RS0041754616.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,3392.50,LAS,"CALI_E,DT_E,GR_E,RESS_E",16,MD,1749259,2023-11-21,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30514,42-389-30514-00,840420002919182,811999075,42-389-30514-00-00_DIG_RS0031882629.LAS,LAS,DIGITAL_LOG,RAW,100,0,3396.00,LAS,"CAL,DT,GR,ILD,ILS",5,MD,407964,2020-05-10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30514,42-389-30514-00,840420002919182,812592112,42-389-30514-00-00_EC_RS0032946498.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,3392.50,LAS,"CALI,DT,GR,RESS",4,MD,525824,2023-11-04,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31741,42-109-31741-00,840420002600605,817370177,42-109-31741-00-00_EC_RS0056286123.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,68.00,1517.00,LAS,"CALI,CALI__01,DPHI_LS,DRHO,DT,GR,GR__01,GR__02,NPHI_LS,RHOB,SPHI,TENS,TENS__01,TENS__02",14,MD,666114,2024-04-05,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
42-109-31741,42-109-31741-00,840420002600605,817336102,42-109-31741-00-00_DIG_RS0056239088.LAS,LAS,DIGITAL_LOG,RAW,100,68.00,1517.00,LAS,"CALXS,CALYD,CDL_LS,CNS_LS,DRHO,DT,GRD,GRR,GRS,RHOB,RLLD,RLLS,SPHI,TEND,TENR,TENS",16,,549157,2024-04-02,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
42-109-31741,42-109-31741-00,840420002600605,817375687,42-109-31741-00-00_ECP_RS0056291656.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,68.00,1517.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,RHOB_E",29,MD,1317031,2024-04-11,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-32979,42-109-32979-00,840420003872263,814274156,42-109-32979-00-00_ECP_RS0044550396.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,100.50,10125.50,LAS,"DT_E,GR_E",8,MD,2751402,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32979,42-109-32979-00,840420003872263,813807095,42-109-32979-00-00_DIG_RS0043672399.LAS,LAS,DIGITAL_LOG,RAW,100,100.00,10126.00,LAS,"DT,GR",2,MD,763416,2019-10-17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32979,42-109-32979-00,840420003872263,813926016,42-109-32979-00-00_EC_RS0044179207.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,100.50,10125.50,LAS,"DT,GR",2,MD,945889,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-33718,42-389-33718-00,840420000652096,813712523,42-389-33718-00-00_ECP_RS0041763050.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,2543.00,15555.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,RESD_E,RESS_E,RHOB_E",29,MD,11770438,2023-11-21,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-33718,42-389-33718-00,840420000652096,812562090,42-389-33718-00-00_EC_RS0032908967.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,2543.00,15555.50,LAS,"CALI,DT,GR,RESD,RESS,RHOB",6,MD,2788599,2023-11-04,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42-389-33718,42-389-33718-00,840420000652096,811927284,42-389-33718-00-00_DIG_RS0031779157.LAS,LAS,DIGITAL_LOG,RAW,100,2540.00,15560.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,RHOB",7,MD,2555717,2020-05-10,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-109-31401,42-109-31401-00,840420002536248,809198392,42-109-31401-00-00_DIG_RS0019554727.LAS,LAS,DIGITAL_LOG,RAW,100,4425.00,9400.00,LAS,"ACTIVATI,AI,BHTP,BIOTSCON,BRITTLE,BULKMOD,BVI,BVI1,BVW,BVW1,CALD,CALD1,CALIFLG,CG,CLAY,CODE1,DRES,DRHO,DT,DTC_MODE,DTS_MODE,FF_FLAG,FHC_FLAG,FW_FLAG,GRC,GRC1,GRINDFAC,KF_FLAG,KG_FLAG,LARGE,LW_FLAG,MEDIUM,NUPERM,NUPERM_E,OIP,PAYFLAG,PCNLS,PDLS,PERMSH,PER",84,,8692460,2017-03-07,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
42-389-31092,42-389-31092-00,840420002919279,813710304,42-389-31092-00-00_ECP_RS0041759992.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,13062.00,LAS,"CALI_E,DT_E,GR_E,SP_E",16,MD,6719390,2023-11-21,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-31092,42-389-31092-00,840420002919279,812581205,42-389-31092-00-00_EC_RS0032932908.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,13062.00,LAS,"CALI,DT,GR,SP",4,MD,2014912,2023-11-04,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-31092,42-389-31092-00,840420002919279,811903046,42-389-31092-00-00_DIG_RS0031744373.LAS,LAS,DIGITAL_LOG,RAW,100,0,13062.00,LAS,"CAL,DT,GR,SP",4,MD,1254797,2020-05-10,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-389-30281,42-389-30281-00,840420002915741,811935023,42-389-30281-00-00_DIG_RS0031790250.LAS,LAS,DIGITAL_LOG,RAW,100,19.00,15809.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,NPHI,RHOB,SP",9,MD,3103697,2020-05-10,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-389-30281,42-389-30281-00,840420002915741,812601456,42-389-30281-00-00_EC_RS0032958224.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,19.00,15809.00,LAS,"CALI__A,DPHI__A,DT__A,GR__A,NPHI__A,RESD__A,RESS__A,RHOB__A,SP__A",9,MD,4803958,2023-11-04,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-389-30281,42-389-30281-00,840420002915741,813722667,42-389-30281-00-00_ECP_RS0041777066.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,19.00,15808.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RESD_E,RESS_E,RHOB_E,SP_E",37,MD,18071332,2023-11-21,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
42-389-30358,42-389-30358-00,840420002864025,813712962,42-389-30358-00-00_ECP_RS0041763661.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,47.00,15728.50,LAS,"CALI_E,DT_E,GR_E",12,MD,6183520,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30358,42-389-30358-00,840420002864025,812557115,42-389-30358-00-00_EC_RS0032902783.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,47.00,15725.00,LAS,"CALI__A,DT__A,GR__A",3,MD,1947427,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30358,42-389-30358-00,840420002864025,812056912,42-389-30358-00-00_DIG_RS0031966165.LAS,LAS,DIGITAL_LOG,RAW,100,47.00,15730.00,LAS,"CAL,DT,GR,NEUT",4,MD,1574370,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32455,42-109-32455-00,840420000580086,812011284,42-109-32455-00-00_DIG_RS0031900324.LAS,LAS,DIGITAL_LOG,RAW,100,240.00,7900.00,LAS,"CAL,DT,GR",3,MD,784898,2018-10-09,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32455,42-109-32455-00,840420000580086,812590676,42-109-32455-00-00_EC_RS0032944711.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,240.50,7899.00,LAS,"CALI,DT,GR",3,MD,953274,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32455,42-109-32455-00,840420000580086,813692997,42-109-32455-00-00_ECP_RS0041733201.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,240.50,7899.00,LAS,"CALI_E,DT_E,GR_E",12,MD,3022458,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
