ev_id,longitude,latitude,depth,S-P,Author
texnet2021koal,-104.10571,31.61201,6.942,False,TexNet HighRes
texnet2021knzu,-104.57175,31.70929,6.006,False,TexNet HighRes
texnet2021knwq,-104.18172,31.65092,6.657,False,TexNet HighRes
texnet2021knsc,-104.38983,31.67372,7.312,False,TexNet HighRes
texnet2021knpj,-104.38965,31.67519,6.501,False,TexNet HighRes
texnet2021knlj,-104.25237,31.60554,6.682,False,TexNet HighRes
texnet2021kniw,-104.01464,31.58119,7.296,False,TexNet HighRes
texnet2021knhv,-104.39027,31.6769,6.22,False,TexNet HighRes
texnet2021kmww,-104.4816,31.66941,6.252,True,TexNet HighRes
texnet2021kmts,-104.22635,31.64867,7.309,False,TexNet HighRes
texnet2021kqgg,-103.99529,31.59992,7.005,False,TexNet HighRes
texnet2021kqjo,-104.20038,31.59367,6.443,False,TexNet HighRes
texnet2021ktuw,-104.25933,31.61099,6.136,False,TexNet HighRes
texnet2021kqkb,-104.20133,31.59357,6.467,False,TexNet HighRes
texnet2021ktuj,-104.10382,31.61343,7.954,False,TexNet HighRes
texnet2021ktqe,-104.30479,31.64798,7.597,False,TexNet HighRes
texnet2021ktfb,-104.3065,31.65284,7.309,False,TexNet HighRes
texnet2021ktea,-104.10353,31.61344,7.286,False,TexNet HighRes
texnet2021kszc,-104.29438,31.69308,8.522,False,TexNet HighRes
texnet2021ksps,-104.20174,31.59287,6.487,False,TexNet HighRes
texnet2021ksld,-104.20099,31.59241,6.64,False,TexNet HighRes
texnet2021kskt,-104.14261,31.69838,7.449,False,TexNet HighRes
texnet2021ksjn,-104.15463,31.54559,6.643,False,TexNet HighRes
texnet2021ksbs,-104.10134,31.61387,6.822,False,TexNet HighRes
texnet2021krqb,-104.33444,31.65378,7.134,False,TexNet HighRes
texnet2021krny,-104.40455,31.67709,6.399,False,TexNet HighRes
texnet2021krnn,-104.547,31.71517,5.372,False,TexNet HighRes
texnet2021krju,-104.00916,31.51563,7.438,False,TexNet HighRes
texnet2021kriq,-103.99588,31.59959,7.107,False,TexNet HighRes
texnet2021kreg,-104.24226,31.60759,6.41,False,TexNet HighRes
texnet2021krab,-103.99476,31.59922,6.98,False,TexNet HighRes
texnet2021kqrw,-104.38393,31.67632,6.136,False,TexNet HighRes
texnet2021kqrd,-104.29467,31.65047,6.974,False,TexNet HighRes
texnet2021kqpk,-104.38483,31.67736,6.132,False,TexNet HighRes
texnet2021kqmp,-104.41439,31.67945,6.309,False,TexNet HighRes
texnet2021kqla,-104.24608,31.60282,6.882,False,TexNet HighRes
texnet2021kqkh,-104.56192,31.72775,6.201,False,TexNet HighRes
texnet2021mhsn,-104.41519,31.67976,5.899,False,TexNet HighRes
texnet2021mhvl,-103.99618,31.59985,7.038,False,TexNet HighRes
texnet2021miag,-104.34029,31.61975,7.297,False,TexNet HighRes
texnet2021nxpt,-104.50346,31.62066,7.47,False,TexNet HighRes
texnet2021nxhh,-104.10734,31.61244,7.021,False,TexNet HighRes
texnet2021nxbj,-104.37337,31.66859,6.981,False,TexNet HighRes
texnet2021nxaj,-104.51357,31.67495,7.294,True,TexNet HighRes
texnet2021nwvx,-103.99092,31.59795,7.257,False,TexNet HighRes
texnet2021nwnz,-103.98977,31.59883,7.215,False,TexNet HighRes
texnet2021nwab,-104.45968,31.67247,5.293,False,TexNet HighRes
texnet2021nvzb,-104.33314,31.66068,7.3,False,TexNet HighRes
texnet2021nvys,-104.55219,31.72602,6.562,False,TexNet HighRes
texnet2021nvvy,-104.15518,31.54529,6.709,False,TexNet HighRes
texnet2021nvsj,-104.53827,31.59663,6.246,False,TexNet HighRes
texnet2021nvnb,-104.18107,31.64842,7.409,False,TexNet HighRes
texnet2021nvkd,-104.54097,31.72374,6.833,False,TexNet HighRes
texnet2021nvbx,-104.23827,31.65021,6.98,False,TexNet HighRes
texnet2021nvbs,-104.23902,31.65021,6.982,False,TexNet HighRes
texnet2021nvbq,-104.23911,31.65008,6.944,False,TexNet HighRes
texnet2021nvas,-104.23831,31.65011,6.982,False,TexNet HighRes
texnet2021nurv,-104.09876,31.61226,6.975,False,TexNet HighRes
texnet2021nuqh,-104.23535,31.6479,5.655,False,TexNet HighRes
texnet2021nuof,-104.50525,31.62077,7.368,False,TexNet HighRes
texnet2021ntwx,-104.41483,31.6795,6.274,False,TexNet HighRes
texnet2021nttx,-104.4106,31.67765,6.012,False,TexNet HighRes
texnet2021ntnp,-104.40987,31.67786,6.051,False,TexNet HighRes
texnet2021ntdf,-104.30928,31.69387,6.405,False,TexNet HighRes
texnet2021nxnc,-104.09472,31.61509,6.526,False,TexNet HighRes
texnet2021nxqb,-104.21724,31.64334,8.123,False,TexNet HighRes
texnet2021nsvy,-104.30817,31.69236,6.28,False,TexNet HighRes
texnet2021nxwv,-104.09693,31.61561,6.495,False,TexNet HighRes
texnet2021obrj,-104.48084,31.66715,6.354,True,TexNet HighRes
texnet2021obpw,-104.37344,31.66805,7.101,False,TexNet HighRes
texnet2021oboy,-104.53145,31.59437,7.74,False,TexNet HighRes
texnet2021obnm,-104.25293,31.59479,5.76,False,TexNet HighRes
texnet2021obgb,-104.33372,31.6199,8.187,False,TexNet HighRes
texnet2021obco,-104.49324,31.65687,7.288,True,TexNet HighRes
texnet2021oaor,-104.19843,31.6913,7.167,False,TexNet HighRes
texnet2021oaob,-104.22918,31.64901,6.904,False,TexNet HighRes
texnet2021oajg,-104.42446,31.68276,5.968,False,TexNet HighRes
texnet2021oagm,-104.40224,31.67689,6.407,False,TexNet HighRes
texnet2021nzyw,-104.18594,31.58059,6.671,False,TexNet HighRes
texnet2021nzyi,-104.2099,31.59438,6.594,False,TexNet HighRes
texnet2021nzwn,-104.4067,31.67866,6.231,False,TexNet HighRes
texnet2021nzra,-104.40857,31.6783,6.297,False,TexNet HighRes
texnet2021nzqv,-104.09814,31.61433,6.667,False,TexNet HighRes
texnet2021nzqc,-104.23671,31.65004,7.04,False,TexNet HighRes
texnet2021nzjz,-104.10472,31.73291,7.358,False,TexNet HighRes
texnet2021nzin,-104.23402,31.6497,7.084,False,TexNet HighRes
texnet2021nyvh,-104.09671,31.6144,6.663,False,TexNet HighRes
texnet2021nynp,-104.50525,31.6207,7.349,False,TexNet HighRes
texnet2021nylo,-104.40446,31.67674,6.713,False,TexNet HighRes
texnet2021nyaz,-104.40538,31.67729,6.493,False,TexNet HighRes
texnet2021nxyd,-104.26261,31.60882,7.785,False,TexNet HighRes
texnet2021nswp,-104.23651,31.64973,6.948,False,TexNet HighRes
texnet2021nsvj,-104.30928,31.69278,6.24,False,TexNet HighRes
texnet2021obvv,-103.98482,31.61097,7.802,False,TexNet HighRes
texnet2021nnhv,-104.49473,31.64445,4.152,True,TexNet HighRes
texnet2021nnct,-103.85688,31.43284,4.458,False,TexNet HighRes
texnet2021nmzu,-104.33537,31.61956,6.944,False,TexNet HighRes
texnet2021nmyy,-104.22209,31.64114,6.359,False,TexNet HighRes
texnet2021nmqn,-104.22238,31.64022,6.196,False,TexNet HighRes
texnet2021nmpr,-104.55954,31.72581,6.805,False,TexNet HighRes
texnet2021nmom,-104.21825,31.63892,6.278,False,TexNet HighRes
texnet2021nmav,-104.22692,31.64813,7.161,False,TexNet HighRes
texnet2021nmaj,-104.55114,31.72705,6.475,False,TexNet HighRes
texnet2021nlxo,-104.22191,31.63846,5.952,False,TexNet HighRes
texnet2021nltk,-104.22103,31.63796,6.094,False,TexNet HighRes
texnet2021nlsn,-104.10296,31.6126,7.841,False,TexNet HighRes
texnet2021nlpe,-104.1041,31.61413,6.899,False,TexNet HighRes
texnet2021nljj,-104.22671,31.63993,6.058,False,TexNet HighRes
texnet2021nljg,-104.22822,31.64004,5.948,False,TexNet HighRes
texnet2021nlex,-104.39972,31.6768,6.343,False,TexNet HighRes
texnet2021nkwh,-104.49907,31.6195,7.828,False,TexNet HighRes
texnet2021nkwd,-104.22609,31.64191,6.487,False,TexNet HighRes
texnet2021nknb,-104.22443,31.64665,6.97,False,TexNet HighRes
texnet2021nklh,-104.23271,31.64333,5.993,False,TexNet HighRes
texnet2021nkgr,-104.55298,31.72737,6.366,False,TexNet HighRes
texnet2021nkdb,-104.23716,31.59235,6.365,False,TexNet HighRes
texnet2021nkbh,-104.2249,31.64175,6.185,False,TexNet HighRes
texnet2021njyb,-104.22567,31.64542,6.694,False,TexNet HighRes
texnet2021nngl,-104.22392,31.64086,6.275,False,TexNet HighRes
texnet2021nnjk,-104.21693,31.64041,6.56,False,TexNet HighRes
texnet2021nsjx,-104.42518,31.68362,5.67,False,TexNet HighRes
texnet2021nnoo,-104.36421,31.6646,7.354,False,TexNet HighRes
texnet2021nsdo,-104.24051,31.64509,5.86,False,TexNet HighRes
texnet2021nrxt,-104.23131,31.64719,6.55,False,TexNet HighRes
texnet2021nrxq,-104.23913,31.64543,5.819,False,TexNet HighRes
texnet2021nrlx,-104.10273,31.61316,6.792,False,TexNet HighRes
texnet2021nrek,-104.10462,31.61796,6.529,False,TexNet HighRes
texnet2021nrco,-104.48251,31.66785,6.305,True,TexNet HighRes
texnet2021nrab,-104.30046,31.68786,7.631,False,TexNet HighRes
texnet2021nqmy,-104.46493,31.62398,7.7,False,TexNet HighRes
texnet2021nqbp,-104.34245,31.66314,6.408,False,TexNet HighRes
texnet2021nqbo,-104.34186,31.66255,6.585,False,TexNet HighRes
texnet2021nptr,-104.10363,31.61479,6.743,False,TexNet HighRes
texnet2021nptb,-104.13932,31.72422,6.897,False,TexNet HighRes
texnet2021nprz,-104.13881,31.70127,6.385,False,TexNet HighRes
texnet2021npqu,-104.1438,31.70334,6.22,False,TexNet HighRes
texnet2021nppe,-104.13917,31.70168,6.356,False,TexNet HighRes
texnet2021npft,-104.13666,31.70175,6.328,False,TexNet HighRes
texnet2021novf,-104.21757,31.63486,5.797,False,TexNet HighRes
texnet2021nokr,-104.28553,31.7171,7.667,False,TexNet HighRes
texnet2021noge,-104.22283,31.64442,7.548,False,TexNet HighRes
texnet2021nofj,-104.22369,31.64534,7.269,False,TexNet HighRes
texnet2021noac,-104.40488,31.6772,6.584,False,TexNet HighRes
texnet2021nnqj,-104.18213,31.65506,4.512,False,TexNet HighRes
texnet2021nnqh,-104.22106,31.63744,6.119,False,TexNet HighRes
texnet2021obsm,-104.5323,31.59465,7.819,False,TexNet HighRes
texnet2021ocah,-103.98493,31.61039,7.908,False,TexNet HighRes
texnet2021milo,-104.40396,31.67696,6.579,False,TexNet HighRes
texnet2021oloa,-104.54324,31.73183,5.421,False,TexNet HighRes
texnet2021okbc,-104.39814,31.67648,6.4,False,TexNet HighRes
texnet2021ojzu,-104.22144,31.60221,7.39,False,TexNet HighRes
texnet2021ojql,-104.40557,31.67781,6.378,False,TexNet HighRes
texnet2021ojng,-104.22367,31.60324,7.529,False,TexNet HighRes
texnet2021ojhj,-104.3968,31.67493,6.971,False,TexNet HighRes
texnet2021ojgy,-103.98635,31.61153,7.638,False,TexNet HighRes
texnet2021ojgr,-104.30134,31.65219,6.946,False,TexNet HighRes
texnet2021ojcg,-104.29967,31.65166,6.858,False,TexNet HighRes
texnet2021oivz,-103.98592,31.61291,7.282,False,TexNet HighRes
texnet2021oivc,-104.48804,31.66827,5.889,True,TexNet HighRes
texnet2021oitd,-104.13503,31.69603,7.177,False,TexNet HighRes
texnet2021oimv,-103.98672,31.61263,7.381,False,TexNet HighRes
texnet2021oimq,-103.98616,31.61276,7.372,False,TexNet HighRes
texnet2021oima,-104.31448,31.66312,6.54,False,TexNet HighRes
texnet2021ohsw,-104.50655,31.62035,7.431,False,TexNet HighRes
texnet2021ohqn,-104.38079,31.67565,6.076,False,TexNet HighRes
texnet2021ohix,-104.23455,31.6498,6.977,False,TexNet HighRes
texnet2021ohgj,-103.98602,31.61067,7.791,False,TexNet HighRes
texnet2021ohfu,-103.98493,31.61039,7.871,False,TexNet HighRes
texnet2021ohfp,-103.98378,31.61029,7.926,False,TexNet HighRes
texnet2021ohec,-104.38416,31.67422,6.779,False,TexNet HighRes
texnet2021ohdi,-103.98342,31.60987,7.991,False,TexNet HighRes
texnet2021ogyu,-103.98906,31.49843,4.637,False,TexNet HighRes
texnet2021okpf,-103.9865,31.61258,7.418,False,TexNet HighRes
texnet2021oneh,-104.30727,31.69126,7.072,False,TexNet HighRes
texnet2021ogrx,-104.31013,31.65332,6.581,False,TexNet HighRes
texnet2021ongj,-104.30807,31.69126,7.179,False,TexNet HighRes
texnet2021owbd,-104.50849,31.71287,5.321,False,TexNet HighRes
texnet2021ovzb,-104.50899,31.67524,7.159,True,TexNet HighRes
texnet2021ovrn,-104.37939,31.67628,6.281,False,TexNet HighRes
texnet2021ovnx,-104.51167,31.67426,7.239,True,TexNet HighRes
texnet2021ovlc,-104.39636,31.67504,7.172,False,TexNet HighRes
texnet2021ovjg,-104.51216,31.67551,7.116,True,TexNet HighRes
texnet2021ovib,-104.54813,31.65848,6.665,False,TexNet HighRes
texnet2021ovef,-104.39301,31.67478,7.176,False,TexNet HighRes
texnet2021oshp,-104.24794,31.6067,6.45,False,TexNet HighRes
texnet2021oseu,-104.37177,31.66898,6.908,False,TexNet HighRes
texnet2021orox,-104.10645,31.61344,7.247,False,TexNet HighRes
texnet2021orjg,-104.25327,31.60865,6.371,False,TexNet HighRes
texnet2021orgu,-104.25169,31.61421,6.099,False,TexNet HighRes
texnet2021orfw,-104.26167,31.63903,6.157,False,TexNet HighRes
texnet2021orfv,-104.25315,31.60905,6.269,False,TexNet HighRes
texnet2021orcz,-104.25244,31.61275,6.122,False,TexNet HighRes
texnet2021oqvy,-104.41366,31.67936,6.421,False,TexNet HighRes
texnet2021oqjc,-104.41413,31.6792,6.351,False,TexNet HighRes
texnet2021oojs,-104.39252,31.67489,7.207,False,TexNet HighRes
texnet2021ooap,-104.4009,31.67608,6.639,False,TexNet HighRes
texnet2021onyh,-104.10307,31.61669,6.54,False,TexNet HighRes
texnet2021onrd,-104.40094,31.6767,6.481,False,TexNet HighRes
texnet2021onqu,-104.40143,31.67624,6.579,False,TexNet HighRes
texnet2021ogsd,-104.30953,31.65343,6.652,False,TexNet HighRes
texnet2021ogpm,-104.10743,31.61504,7.189,False,TexNet HighRes
texnet2021ocam,-103.98604,31.61109,7.738,False,TexNet HighRes
texnet2021oeff,-103.98505,31.61122,7.658,False,TexNet HighRes
texnet2021oefa,-103.98485,31.61088,7.78,False,TexNet HighRes
texnet2021oeey,-103.98655,31.60852,9.088,False,TexNet HighRes
texnet2021oeev,-103.98571,31.61177,7.606,False,TexNet HighRes
texnet2021oeex,-103.9875,31.61197,7.589,False,TexNet HighRes
texnet2021oeet,-104.40143,31.67639,6.584,False,TexNet HighRes
texnet2021oeer,-103.98738,31.61179,7.609,False,TexNet HighRes
texnet2021oeeq,-104.53609,31.66198,6.893,False,TexNet HighRes
texnet2021oecl,-104.45294,31.67109,5.823,False,TexNet HighRes
texnet2021odvw,-103.98709,31.61158,7.673,False,TexNet HighRes
texnet2021odvc,-103.98649,31.61169,7.597,False,TexNet HighRes
texnet2021odva,-103.98738,31.61183,7.634,False,TexNet HighRes
texnet2021odur,-103.98348,31.61032,7.905,False,TexNet HighRes
texnet2021odty,-103.9858,31.61084,7.814,False,TexNet HighRes
texnet2021odqh,-104.21794,31.64058,6.571,False,TexNet HighRes
texnet2021odpm,-104.21848,31.64049,6.448,False,TexNet HighRes
texnet2021odlx,-104.21669,31.63961,6.54,False,TexNet HighRes
texnet2021odlw,-104.21659,31.64,6.566,False,TexNet HighRes
texnet2021oddc,-104.22749,31.64025,6.101,False,TexNet HighRes
texnet2021odai,-104.55199,31.66056,6.508,False,TexNet HighRes
texnet2021ocup,-104.3339,31.66248,5.869,False,TexNet HighRes
texnet2021ocqi,-103.98499,31.61058,7.814,False,TexNet HighRes
texnet2021ocnh,-104.31154,31.69477,6.241,False,TexNet HighRes
texnet2021ocmc,-104.23634,31.65052,7.055,False,TexNet HighRes
texnet2021oefc,-103.98609,31.61072,7.815,False,TexNet HighRes
texnet2021oega,-103.98616,31.61057,7.868,False,TexNet HighRes
texnet2021ogof,-104.10683,31.61489,7.256,False,TexNet HighRes
texnet2021oege,-103.98669,31.6108,7.857,False,TexNet HighRes
texnet2021ogfz,-104.55099,31.66836,7.632,False,TexNet HighRes
texnet2021ofvj,-103.84887,31.42976,4.922,False,TexNet HighRes
texnet2021ofnx,-104.41227,31.678,5.964,False,TexNet HighRes
texnet2021ofnp,-104.56284,31.72871,5.798,False,TexNet HighRes
texnet2021ofnm,-104.4885,31.6688,6.606,True,TexNet HighRes
texnet2021ofhh,-104.31117,31.64431,3.941,False,TexNet HighRes
texnet2021offo,-104.31114,31.64462,4.047,False,TexNet HighRes
texnet2021ofet,-104.10284,31.6136,6.897,False,TexNet HighRes
texnet2021ofej,-103.98671,31.61057,7.86,False,TexNet HighRes
texnet2021ofdl,-103.98762,31.61169,7.649,False,TexNet HighRes
texnet2021ofdi,-104.10378,31.61342,6.996,False,TexNet HighRes
texnet2021ofab,-104.30964,31.65587,6.71,False,TexNet HighRes
texnet2021oezk,-104.40178,31.67624,6.593,False,TexNet HighRes
texnet2021oexf,-104.30038,31.64902,6.504,False,TexNet HighRes
texnet2021oewp,-104.01652,31.59941,5.34,False,TexNet HighRes
texnet2021oewn,-104.53254,31.59404,7.86,False,TexNet HighRes
texnet2021oerq,-103.98702,31.61196,7.621,False,TexNet HighRes
texnet2021oelc,-103.84418,31.75876,5.703,False,TexNet HighRes
texnet2021oela,-104.53442,31.66148,7.005,False,TexNet HighRes
texnet2021oekp,-103.98488,31.6116,7.655,False,TexNet HighRes
texnet2021oehl,-104.53591,31.66241,6.869,False,TexNet HighRes
texnet2021oego,-103.98729,31.61226,7.509,False,TexNet HighRes
texnet2021oegh,-103.98619,31.61204,7.598,False,TexNet HighRes
texnet2021njvg,-104.22382,31.64589,7.226,False,TexNet HighRes
texnet2021njuy,-104.22382,31.64574,7.249,False,TexNet HighRes
texnet2021njte,-104.57147,31.72338,6.877,False,TexNet HighRes
texnet2021mpwt,-104.37984,31.67658,5.736,False,TexNet HighRes
texnet2021mpwb,-104.38312,31.6783,5.849,False,TexNet HighRes
texnet2021mpvi,-104.38408,31.67782,5.817,False,TexNet HighRes
texnet2021mphm,-104.3233,31.65909,7.053,False,TexNet HighRes
texnet2021mpel,-104.17135,31.65236,6.157,False,TexNet HighRes
texnet2021mpbv,-103.9165,31.58458,7.39,False,TexNet HighRes
texnet2021mpbg,-103.91729,31.58464,7.373,False,TexNet HighRes
texnet2021mpaq,-103.91632,31.58427,7.338,False,TexNet HighRes
texnet2021mpam,-103.91603,31.58433,7.348,False,TexNet HighRes
texnet2021mozq,-103.91324,31.58319,7.291,False,TexNet HighRes
texnet2021mozh,-103.91557,31.58393,7.342,False,TexNet HighRes
texnet2021mozg,-103.9154,31.58366,7.269,False,TexNet HighRes
texnet2021moze,-103.9143,31.58353,7.306,False,TexNet HighRes
texnet2021mozd,-103.91447,31.58345,7.276,False,TexNet HighRes
texnet2021moyy,-104.22444,31.64869,7.369,False,TexNet HighRes
texnet2021mouc,-103.9729,31.49328,5.636,False,TexNet HighRes
texnet2021mosv,-104.09997,31.6141,6.655,False,TexNet HighRes
texnet2021morw,-104.10059,31.61456,6.693,False,TexNet HighRes
texnet2021molf,-104.38965,31.67363,7.258,False,TexNet HighRes
texnet2021mnzx,-104.41073,31.6794,5.812,False,TexNet HighRes
texnet2021mnzr,-104.17009,31.56817,6.673,False,TexNet HighRes
texnet2021mnyu,-103.99629,31.59774,7.235,False,TexNet HighRes
texnet2021mnwz,-104.41001,31.68086,5.548,False,TexNet HighRes
texnet2021mnja,-104.2237,31.64823,7.187,False,TexNet HighRes
texnet2021mpwc,-104.38154,31.67836,5.587,False,TexNet HighRes
texnet2021mqmg,-104.10279,31.61347,6.84,False,TexNet HighRes
texnet2021mned,-103.99627,31.59775,7.235,False,TexNet HighRes
texnet2021mqrs,-104.38674,31.67842,5.835,False,TexNet HighRes
texnet2021msog,-104.31821,31.65545,6.31,False,TexNet HighRes
texnet2021msla,-103.96269,31.60703,8.076,False,TexNet HighRes
texnet2021msku,-104.31678,31.65642,6.552,False,TexNet HighRes
texnet2021msht,-104.36659,31.66837,6.561,False,TexNet HighRes
texnet2021mshc,-104.31131,31.6553,7.597,False,TexNet HighRes
texnet2021mshb,-104.31622,31.65665,6.592,False,TexNet HighRes
texnet2021msby,-104.416,31.68293,5.76,False,TexNet HighRes
texnet2021msau,-104.48049,31.66698,6.32,False,TexNet HighRes
texnet2021mrzd,-104.41451,31.68183,5.847,False,TexNet HighRes
texnet2021mrxw,-104.4058,31.67812,6.162,False,TexNet HighRes
texnet2021mrxb,-104.40697,31.67863,6.201,False,TexNet HighRes
texnet2021mrwz,-104.40393,31.67678,6.372,False,TexNet HighRes
texnet2021mrwy,-104.40187,31.67725,6.299,False,TexNet HighRes
texnet2021mrwo,-104.09973,31.61593,6.556,False,TexNet HighRes
texnet2021mrwi,-104.14911,31.7015,7.352,False,TexNet HighRes
texnet2021mrvx,-104.10022,31.61653,6.471,False,TexNet HighRes
texnet2021mruu,-103.85862,31.43371,4.402,False,TexNet HighRes
texnet2021mrmw,-104.36329,31.66866,6.293,False,TexNet HighRes
texnet2021mrkt,-104.25014,31.59705,5.53,False,TexNet HighRes
texnet2021mqzv,-104.10329,31.61478,6.794,False,TexNet HighRes
texnet2021mqyk,-104.41364,31.67907,6.336,False,TexNet HighRes
texnet2021mqxy,-104.41134,31.67751,6.021,False,TexNet HighRes
texnet2021mqvs,-104.41327,31.67907,5.988,False,TexNet HighRes
texnet2021mnee,-103.99678,31.59788,7.218,False,TexNet HighRes
texnet2021mmzq,-104.31708,31.65587,6.491,False,TexNet HighRes
texnet2021njpc,-104.23184,31.64464,6.416,False,TexNet HighRes
texnet2021mkmj,-103.96251,31.60728,7.986,False,TexNet HighRes
texnet2021mklo,-103.96201,31.60655,8.137,False,TexNet HighRes
texnet2021mkfp,-103.96198,31.60687,8.054,False,TexNet HighRes
texnet2021mkdq,-104.25264,31.59672,5.536,False,TexNet HighRes
texnet2021mkae,-103.96266,31.60698,8.02,False,TexNet HighRes
texnet2021mjzh,-104.16056,31.56422,7.52,False,TexNet HighRes
texnet2021mjvi,-104.39082,31.68089,5.574,False,TexNet HighRes
texnet2021mjvg,-104.38901,31.67971,5.6,False,TexNet HighRes
texnet2021mjtx,-104.38965,31.68127,5.56,False,TexNet HighRes
texnet2021mjrt,-104.31105,31.6553,6.678,False,TexNet HighRes
texnet2021mjos,-104.25528,31.5993,5.459,False,TexNet HighRes
texnet2021mjnk,-104.25489,31.59534,5.698,False,TexNet HighRes
texnet2021mjlh,-103.99273,31.598,7.225,False,TexNet HighRes
texnet2021mjft,-104.41004,31.67684,5.972,False,TexNet HighRes
texnet2021mjcu,-104.17023,31.56866,6.649,False,TexNet HighRes
texnet2021mivy,-103.99255,31.59835,7.143,False,TexNet HighRes
texnet2021mioh,-104.25973,31.6109,6.109,False,TexNet HighRes
texnet2021mina,-104.37306,31.67065,6.588,False,TexNet HighRes
texnet2021mimq,-104.37425,31.66905,7.006,False,TexNet HighRes
texnet2021mimo,-104.37553,31.67085,6.963,False,TexNet HighRes
texnet2021mimj,-104.36567,31.6655,7.068,False,TexNet HighRes
texnet2021mimc,-104.37543,31.6708,6.882,False,TexNet HighRes
texnet2021mima,-104.36829,31.67167,5.771,False,TexNet HighRes
texnet2021milz,-104.35981,31.66236,7.7,False,TexNet HighRes
texnet2021mkmg,-103.96343,31.60751,7.939,False,TexNet HighRes
texnet2021mkml,-103.9616,31.60739,7.968,False,TexNet HighRes
texnet2021mmzl,-104.55366,31.664,7.331,False,TexNet HighRes
